smiles,iron_reactive
CCCCn1cc[n+](c1)CC(O)(P(=O)(O)O)P(=O)(O)O,1
c1cc(sc1C=O)C2=CN(C(=O)NC2=O)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O,1
CC1=CC(=S)NC=C1,1
c1cc2c(cnc(c2O)C(=O)NCC(=O)O)c(c1)I,1
CC1=CC(=O)N(C=C1)O,1
Cc1ccc(cc1)S(=O)(=O)N,1
CCc1ccc(cc1)S(=O)(=O)N,1
CCCc1ccc(cc1)S(=O)(=O)N,1
Cn1ccnc1CN2CCC3(CC2)CCN(C3=O)c4ccc(cc4)c5ccccc5,1
c1ccc2c(c1)CCCN2C(=O)c3ccc(cc3)S(=O)(=O)N,1
c1cc(ccc1C(=O)N2CCc3cc(c(cc3C2)O)O)S(=O)(=O)N,1
c1ccc2c(c1)CCN(C2)C(=O)c3ccc(cc3)S(=O)(=O)N,1
COc1cc2c(cc1OC)CN(CC2)C(=O)c3ccc(cc3)S(=O)(=O)N,1
Cc1cc2c3c(c1C)C(CC=[N+]3C4=C(N2C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O)NC(=O)NC4=O)(C)C,1
C[N@@](Cc1ccc(cc1)Cl)S(=O)(=O)c2ccc(cc2)S(=O)(=O)N,1
Cc1cc2c3c(c1C)C(C[C@H](N3C4=C(N2C[C@@H]([C@@H]([C@@H](COP(=O)(O)O)O)O)O)NC(=O)NC4=O)C(=O)Cc5ccccc5)(C)C,1
c1ccc(cc1)Oc2ccc(cc2)C3(C(=O)NC(=O)NC3=O)N4CCN(CC4)c5ncccn5,1
Cc1c[nH]cn1,1
c1cc(c(cc1[N+](=O)[O-])O)O,1
C1[C@@H](C(=O)N([C@H]1O)O)P(=O)(O)O,1
CC1([C@@H](N(CCS1)S(=O)(=O)c2ccc(cc2)OCC#CCN)C(=O)NO)C,1
c1cc(ccc1[N+](=O)[O-])OP(=O)(O)O,1
c1cc(ccc1[N+](=O)[O-])S(=O)(=O)N,1
c1cc(ccc1N/N=C/c2ccc(c(c2O)O)O)Cl,1
CC(C)(C)OC(=O)N[C@@H](c1ccc(cc1)Br)C(=O)NO,1
CC(C)(C)OC(=O)N[C@@H](c1ccc(cc1)c2ccccc2)C(=O)NO,1
CC(=O)OC[C@H]1[C@H](C([C@H]([C@@H](O1)S(=O)(=O)NCCCCCOS(=O)(=O)N)OC(=O)C)OC(=O)C)OC(=O)C,1
c1cncc(c1C(=O)O)N,1
CC(C)(C)OC(=O)N[C@@H](c1ccc(cc1)c2cnn(c2)C)C(=O)NO,1
CC(C)(C)OC(=O)N[C@@H](c1ccc(cc1)c2cc(c(c(c2)F)F)F)C(=O)NO,1
CC(C)(C)OC(=O)N[C@@H](c1ccc(cc1)c2cccc(c2)/C(=N/O)/N)C(=O)NO,1
C[C@H]1C[C@H]2[C@@H]([C@@H]([C@@H]1O2)C(=O)O)C(=O)O,1
CCCOC[C@@H]1C[C@@H]2[C@H]([C@H]([C@H]1O2)C(=O)O)C(=O)O,1
CC(C)(C)C(=O)N[C@H](c1ccc(cc1)Br)C(=O)NO,1
CC(C)(C)C(=O)N[C@H](c1ccc(cc1)c2cc(c(c(c2)F)F)F)C(=O)NO,1
CC(C)(C)C(=O)N[C@H](c1ccc(cc1)c2ccsc2)C(=O)NO,1
C([C@H]([C@@H](C(=O)O)N)O)OP(=O)(O)O,1
c1cc(ccc1C#N)N(Cc2ccc(c(c2)Br)OS(=O)(=O)N)n3cnnc3,1
c1cc(ccc1CN(c2ccc(cc2)C#N)n3cnnc3)OS(=O)(=O)N,1
CC(C)(C)C(=O)N[C@H](c1ccc(cc1)c2cnn(c2)C)C(=O)NO,1
[B-](CCCC[C@@](C(F)F)(C(=O)O)N)(O)(O)O,1
c1cc(ccc1N)N=Nc2ccc(cc2)S(=O)(=O)N,1
c1cc(sc1)C(=O)OC=CC(=O)C(=O)O,1
c1cc(c(cc1Cl)Cl)NNC(=O)C(=O)O,1
c1ccc(c(c1)NC(=O)C=NO)Br,1
CC(C)C[C@H](CP(=O)([C@H](c1ccccc1)N)O)C(=O)O,1
c1ccc2c(c1)nc(n2Cc3ccc(s3)CNC(=O)[C@@H]([C@H](C(=O)N4CCC[C@@H]4c5cccc(c5)Cl)O)O)C(F)(F)F,1
COC(=O)[C@@H]1C[C@H](CN1S(=O)(=O)[C@H]2[C@@H]([C@@H]([C@@H]([C@@H](O2)CO)O)O)O)OS(=O)(=O)N,1
C[C@H]([C@@H]1CC[C@H]([C@H](O1)O[C@@H]2[C@H](C[C@H]([C@@H]([C@H]2O)O[C@@H]3[C@@H]([C@H]([C@@](CO3)(C)O)NC)O)N)N)N)NC,1
CC#CCNS(=O)(=O)c1cc(ccc1C(=O)O)S(=O)(=O)N,1
C([C@@H]1[C@H]([C@H]([C@H](O1)OP(=O)(O)O)O)O)OP(=O)(O)OP(=O)(O)O,1
c1cc(ccc1c2ccc(cc2)S(=O)(=O)N)C(=O)c3ccc(cc3)N,1
CC(C)[C@H](NS(=O)(=O)CCCc1ccccc1)[P@@](=O)(C[C@@H](c2cccc(c2)CN)C(=O)O)O,1
CCOC(=O)c1c(n2ccnc2s1)C,1
Cc1cc(c2ccccc2n1)COc3ccc(cc3)[C@@]4(CCN(C4=O)[C@H](C)C(=O)NO)C,1
CNc1c2c(ncn1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)\C=C\CNC(=O)c4cc(cc(c4O)O)c5ccc(cc5)F)O)O,1
c1cc(cc(c1)Cl)c2ccc(cc2)c3cc(on3)C[C@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N,1
C[C@H](c1ccccc1)C(=O)C(=O)O,1
CC(C)C1C(=O)NC(=S)NC1=O,1
c1cc(cc(c1)Cl)c2ccc(cc2)c3cc(on3)C[C@H](CC(=O)NO)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N,1
Cc1cc(ccc1F)S(=O)(=O)N(Cc2cccc(c2)CN)[C@H](C)C(=O)NO,1
CN(C)S(=O)(=O)N1CCN(CC1)c2ccnc(n2)CO,1
c1ccc-2c(c1)Cc3c2ccc(c3)CC[C@@H](CC(=O)O)O,1
CC(=O)Nc1cccc(c1)C2=NC(=C(C(=O)N2)O)C(=O)O,1
c1cc2c(cc[nH]2)cc1OCCN3CCC(CC3)C(=O)O,1
[B-](CCCC[C@@](C)(C(=O)O)N)(O)(O)O,1
Cc1c(c(c(cn1)CCP(=O)(O)O)CO)O,1
CS(=O)(=O)c1ccc(c(c1)Cl)C(=O)C2C(=O)CCCC2=O,1
c1ccc(c(c1)c2cnc(o2)C(=O)NO)Cl,1
c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)COS(=O)(=O)NC(=O)[C@H](CS)N)O)O)N,1
C1=C(C(=O)NC(=O)N1)C(=O)O,1
CC(C)c1ccccc1c2ccc(cc2)S(=O)(=O)N,1
c1ncn(n1)C[C@@H](CP(=O)(O)O)O,1
CN(C)c1nnc(s1)[C@H](N)S(=O)(=O)N,1
c1ccc(cc1)CCSc2c(c(c(c(c2F)F)S(=O)(=O)N)NCc3ccccc3)F,1
c1ccc2c(c1)CC[C@@H]2Nc3c(c(c(c(c3S(=O)(=O)N)F)F)SCCO)F,1
c1ccc2c(c1)CC[C@@H]2Nc3c(c(c(c(c3S(=O)(=O)CCO)F)F)S(=O)(=O)N)F,1
CC(C)([C@@H](C(=O)NO)NC(=O)c1ccc(cc1)C#CC#Cc2ccc(cc2)N)N,1
C[C@]([C@@H](C(=O)NO)NC(=O)c1ccc(cc1)C#CC#Cc2ccc(cc2)N)(C(F)F)O,1
CC[C@H](C)[C@@H](C(=O)NO)NC(=O)c1ccc(cc1)C#CC#Cc2ccc(cc2)N,1
c1ccc2c(c1)c(c[nH]2)C(=O)/C=C(/C(=O)O)\O,1
c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@](=O)(O)O[P@@](=O)(O)O[P@](=O)(O)O[P@@](=O)(O)OP(=O)(O)O)O)O)N,1
c1ccc(cc1)C2=CN(C(=O)NC2=O)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O,1
Cc1c(sc([n+]1Cc2cnc(nc2N)C)[C@@H](CF)O)CCOP(=O)(O)OP(=O)(O)O,1
C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)CO)COP(=O)(O)O)O,1
CC(=O)OC[C@@H]1[C@H]([C@H]([C@H]([C@@H](O1)S(=O)(=O)NCCCCCOS(=O)(=O)N)OC(=O)C)OC(=O)C)OC(=O)C,1
CC(=O)OC[C@H]1[C@H]([C@H]([C@H]([C@@H](O1)S(=O)(=O)N2C[C@@H](C[C@H]2C(=O)OC)OS(=O)(=O)N)O)O)O,1
CC(=O)O[C@@H]1[C@@H]([C@H]([C@H](O[C@@H]1S(=O)(=O)N2CCC(CC2)OS(=O)(=O)N)CO)O)O,1
c1ccc(c(c1)C[C@@](Cn2cncn2)(C3(CC3)Cl)O)Cl,1
c1ccc(c(c1)C[C@](Cn2cncn2)(C3(CC3)Cl)O)Cl,1
c1ncn(n1)C[C@H](CP(=O)(O)O)O,1
CCCN(CCOc1c(cc(cc1Cl)Cl)Cl)C(=O)n2ccnc2,1
Cc1c2cc[nH]c2ccc1C(=O)/C=C(/C(=O)O)\O,1
CC1=CN(C(=S)C=C1)O,1
c1ccc(cc1)c2cc(on2)C[C@H](C[P@@](=O)(c3ccccc3)O)C(=O)N[C@@H](Cc4c[nH]c5c4cccc5)C(=O)N,1
C1([C@H]([C@@H](C([C@@H]([C@H]1OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)O,1
C1=C(C(=O)NC(=O)N1)[N+](=O)[O-],1
c1cc(c(cc1OCc2[nH]nnn2)Cl)Cl,1
c1ccc(cc1)NS(=O)(=O)c2cccc(c2)/C=C/C(=O)NO,1
c1ccc(cc1)N(CCO)C(=O)Cc2ccc(cc2)C(=O)NO,1
c1cc(cc(c1)COc2cccc(c2)/C=C/C(=O)O)CC(=O)O,1
c1cc(c(cc1Cl)Cl)/C=C/C(=O)O,1
c1cc(cc(c1)I)NC(=S)Nc2ccc(cc2)S(=O)(=O)N,1
c1ccc2c(c1)-c3cncn3[C@H]2C[C@H](C4CCCCC4)O,1
c1cc(ccc1C[C@@H](CCC(=O)NO)C(=O)O)C(=O)O,1
c1cc(ccc1C[C@H](CCC(=O)NO)C(=O)O)C(=O)O,1
CCCCNCc1ccc(cc1)S(=O)(=O)N,1
C([C@H]([C@H](C(=O)CO)O)O)OP(=O)(O)O,1
C([C@H]([C@@H](C(=O)CO)O)O)OP(=O)(O)O,1
C[C@@]1(C[C@@H](N(C1=O)O)O)P(=O)(O)O,1
c1cnc(cc1C(=O)O)c2csc(n2)N,1
CN(CCc1cnn(c1)c2c3c(ccn2)C(=O)NC=N3)Cc4ccc(cc4)F,1
c1cnc(c2c1C(=O)NC=N2)n3cc(cn3)CCN4CCC(CC4)c5cc(cc(c5)Cl)Cl,1
[H]/N=C(\[C@H](CC(=O)CO)C(=O)O)/C(=O)O,1
c1cc(ccc1CC2CCN(CC2)CCc3cnn(c3)c4c5c(ccn4)C(=O)NC=N5)Cl,1
c1cc(sc1)CC(=O)Nc2ccc(cc2)S(=O)(=O)N,1
c1cc(ccc1C2CCN(CC2)CCc3cnn(c3)c4c5c(ccn4)C(=O)NC=N5)Cl,1
c1ccc(cc1)CNCc2c3c(ccn2)C(=O)N=CN3,1
c1cnc(c2c1C(=O)NC=N2)c3csc(n3)N,1
c1ccc2c(c1)C(=CS2(=O)=O)CNS(=O)(=O)N,1
c1ccc2c(c1)c(cs2)CNS(=O)(=O)N,1
C(CCN)CC(=O)NO,1
c1ccc2c(c1)cccc2c3ccc(cc3)C(=O)NO,1
c1cc(cnc1)CNc2nccc(n2)c3cc(ccn3)C(=O)O,1
[H]/N=C(/N)\Nc1cccc(c1)[C@H](C[P@](=O)(CCCc2ccccc2)O)C(=O)O,1
c1cc(nc(c1)C(=O)O)CP(=O)(O)O,1
c1cc(nc(c1)C(=O)O)[C@@H](O)P(=O)(O)O,1
Cc1ccsc1C(=O)O,1
c1ccc(c(c1)C(=O)O)n2cccc2,1
c1c(cc(c(c1C(=O)NC/C=C/[C@@H]2[C@H]([C@H]([C@@H](O2)n3cnc4c3ncnc4)O)O)O)O)[N+](=O)[O-],1
c1cnccc1S[C@H]2[C@@H]([C@@H]([C@H](O2)/C=C/CNC(=O)c3cc(cc(c3O)O)[N+](=O)[O-])O)O,1
c1ccc(cc1)c2cc(c3ccccc3n2)COc4ccc(cc4)CC5(C[C@@H]5C(=O)NO)C(=O)N,1
CCNc1c2c(ncn1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)\C=C\CNC(=O)c4cc(cc(c4O)O)c5ccc(cc5)F)O)O,1
c1ccc(c(c1)C(=O)CC(=O)O)N,1
c1ccc(c(c1)c2cccnc2)C(=O)O,1
CC(=O)OC[C@@H]1[C@@H]([C@H]([C@H]([C@H](O1)S(=O)(=O)N2CCC(CC2)OS(=O)(=O)N)O)O)O,1
Cc1c2c(ncn1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)/C=C/CNC(=O)c4cc(cc(c4O)O)c5ccc(cc5)F)O)O,1
CC(C)(C)n1c(c(c(n1)c2ccc(cc2Cl)Cl)C(=O)c3ccc(cc3Cl)S(=O)(=O)C)O,1
CNc1c2c(ncn1)n(cn2)[C@H]3[C@@H]([C@H]([C@H](O3)/C=C/CNC(=O)c4cc(cc(c4O)O)c5ccc(cc5)F)F)O,1
CCCNc1c2c(ncn1)n(cn2)[C@H]3[C@@H]([C@H]([C@H](O3)/C=C/CNC(=O)c4cc(cc(c4O)O)c5ccc(cc5)F)C)O,1
c1cc2c(cc1OS(=O)(=O)N)OC(=O)C3=C2CCCCC3,1
CC(C)[C@@H](C(=O)O)N(CCNC(=S)N[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)NC(=O)C)S(=O)(=O)c2ccc(cc2)c3ccccc3,1
c1cc(cc(c1)c2c(n[nH]c2N)c3ccc(cc3)O)c4cccc(c4)N,1
c1cc(cc(c1)N)c2cc(ccc2O)c3c(n[nH]c3N)c4ccc(cc4)O,1
c1cc(cc(c1)c2cn[nH]c2N)c3cccc(c3)N,1
CC[C@@H](CC[C@H](CC)NC(=O)OCc1cncs1)NC(=O)[C@H](CO)NC(=O)N(C)Cc2csc(n2)C(C)C,1
B(c1ccccc1OCc2cccc(c2)Cl)(O)O,1
c1cc(c(cc1c2csc(n2)N)S(=O)(=O)N)Cl,1
CC1=N[C@@H]([C@H](CN1)O)C(=O)O,1
CNC(=O)c1ccc2cc(ccc2c1)[C@@]3(CCn4c3cnc4)O,1
c1ccc(cc1)CCNC(=O)c2ccnc(c2)c3cc(ccn3)C(=O)O,1
CC1=C(C(=O)n2c(c(cn2)C#N)N1)C(C)C,1
Cn1cc(nc1)c2c3c(ccn2)c(nc(n3)OCCCC(F)(F)F)O,1
c1cc2c(cc1F)c(nn2CCN3CCC(CC3)(F)F)Nc4cnccc4C(=O)O,1
Cn1cc(c2c1nccc2)Nc3cnccc3C(=O)O,1
c1cc(ccc1CC(=O)Nc2cnccc2C(=O)O)Cl,1
Cc1cc(ccc1COc2ccnn2c3cc(ccn3)C(=O)O)Cl,1
c1cc(ccc1c2ccc(c(c2)NC(=O)C3C[C@H]4CC[C@@H](C3)O4)N)F,1
c1cc(cc(c1)OCCCCNC=O)CNC(=O)c2ccc(cc2)S(=O)(=O)N,1
c1cc(cc(c1)F)CCNCCNc2ccnc(n2)n3ccnc3,1
c1ccc(c(c1)OCc2[nH]nnn2)Cl,1
CN(C(=O)C[C@@H](CCCc1ccc(cc1)OC)CP(=O)(O)O)O,1
CN(C(=O)C[C@@H](CCCc1cccc(c1)OC)CP(=O)(O)O)O,1
c1ccc2c(c1)c(co2)Cc3nc(on3)[C@H](CC4CCCC4)CC(=O)NO,1
c1ccc(cc1)Cc2cn(c3c2cc(cc3)Br)CC(=O)NO,1
Cc1cnccc1c2cc(cc3c2cn[nH]3)C(F)(F)F,1
COc1ccccc1C(=O)OC[C@H]2CCCN2c3ccnc4n3ncn4,1
Cc1c(cc2c(n1)[nH]cn2)n3c4ccc(cc4c5c3c[nH]n5)F,1
C[C@H](C[C@@H](Cc1ccc(cc1)c2ccccc2)NC(=O)CCC(=O)O)C(=O)O,1
c1cc(ccc1CN)S(=O)(=O)N,1
CC(C)n1c(cc(n1)C(F)F)C(=O)Nc2ccc(c(c2)c3ccccc3)[C@H]4[C@H](CCCc5n4cnc5)O,1
Cc1cc(cc(c1)NC(=O)Nc2ccc(cc2)S(=O)(=O)N)C,1
c1ccc(c(c1)c2cc(ccc2[C@H]3[C@H](CCCc4n3cnc4)O)C#N)Cl,1
[B-]1(c2ccccc2CO1)(O)O,1
CC1=CC=CC(=S)N1O,1
c1ccc2c(c1)c(c[nH]2)C[C@H](C(=O)O)NS(=O)(=O)c3ccc(cc3)c4ccc(cc4)I,1
c1cnccc1[C@H]2N[C@H](CS2)C(=O)O,1
CCCCCC(=O)O,1
COc1c2c(nc(n1)N)n(cn2)[C@H]3C[C@@H]([C@H](O3)COP(=O)(O)O)O,1
c1ccnc(c1)C(=O)O,1
C([C@H]([C@H]([C@@H]([C@H](C(=O)O)O)O)O)O)OP(=O)(O)O,1
[B-]1(c2ccc(cc2CO1)Oc3c(cc(c(n3)OCCCC(=O)C)C#N)Cl)(O)O,1
c1cc(c(cc1S(=O)(=O)Nc2nccs2)C#N)Oc3ccc(cc3c4c[nH]nc4)Cl,1
C1[C@@H]([C@H](O[C@H]1N2C=NC3=C(NC(=O)N=C32)N)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O,1
CCC1=C(Nc2c(c(nn2C1=O)C)C#N)C,1
C(CCC(=O)NO)CCN,1
c1cn(cn1)CCCNC(=O)NC23CC4CC(C2)CC(C4)C3,1
c1ccc2c(c1)ncn2CC(=O)c3ccc(cc3)S(=O)(=O)N,1
CCCCc1ccc(cc1)S(=O)(=O)N,1
c1ccc2c(c1)ncn2CC(=O)c3ccc(c(c3)Cl)S(=O)(=O)N,1
Cc1cc(no1)C(=O)Nc2ccc(c(c2)c3cc(ccn3)C(=O)O)O,1
c1ccc2c(c1)CCC[C@@H]2Nc3c(c(c(c(c3S(=O)(=O)CCO)F)F)S(=O)(=O)N)F,1
c1ccc2c(c1)c(c[nH]2)C[C@@H](C(=O)NO)N,1
c1cc2c(cc1C(=O)CCN3CCN(CC3)C(=O)OCc4cc(cc(c4)Cl)Cl)OC(=O)N2,1
CCCNc1c2c(ncn1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)\C=C\CNC(=O)c4cc(cc(c4O)O)c5ccc(cc5)F)O)O,1
CCCCCCCCOc1ccc[n+](c1)CC(P(=O)(O)O)P(=O)(O)O,1
c1csc2n1cc(n2)CO,1
c1cc(ccc1c2cc(c(c(c2)O)O)C(=O)NC\C=C\[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5NCCO)O)O)F,1
CCCn1cc(nc1)C[C@H](CCCN)C(=O)O,1
CCCCOc1ccc[n+](c1)CC(P(=O)(O)O)P(=O)(O)O,1
CCCCCCCOc1ccc[n+](c1)CC(P(=O)(O)O)P(=O)(O)O,1
C[C@]1(C(=O)NC(=O)N1)CN2C(=O)c3cc(ccc3N2)OC,1
COc1ccc2c(c1)C(=O)N(N2)C[C@@]3(C(=O)NC(=O)N3)c4ccccc4,1
c1ccc(cc1)c2ccc(cc2)S(=O)(=O)N,1
Cc1ccccc1c2ccc(cc2)S(=O)(=O)N,1
c1cc(cc(c1)c2ccc(cc2)S(=O)(=O)N)C=O,1
c1ccc2c(c1)cc(cn2)c3ccc(cc3)S(=O)(=O)N,1
Cc1ccc(cc1)Cc2cc(c(c(c2)O)O)C(=O)NC/C=C/[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O,1
CCc1c2c(ncn1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)/C=C/CNC(=O)c4cc(cc(c4O)O)c5ccc(cc5)F)O)O,1
CCCCCCCCCCCC[P+](C)(C)CC(P(=O)(O)O)P(=O)(O)O,1
CC(=CCC/C(=C/CC(P(=O)(O)O)(P(=O)(O)O)C/C=C(/CCC=C(C)C)\C)/C)C,1
c1ccc(c(c1)c2[nH]c(nn2)SCC(=O)Nc3nc4ccccc4s3)C(=O)O,1
[H]/N=N/c1ccc(cc1)S(=O)(=O)N,1
c1cc(ccc1NC(=O)CN2C(=O)C=CC2=O)S(=O)(=O)N,1
c1cc(ccc1c2cc(c(c(c2)O)O)C(=O)NCCc3[nH]c(nn3)c4ccc5c(c4)nc[nH]5)F,1
c1cc(ccc1c2cc(c(c(c2)O)O)C(=O)NCCCOCn3ccc4c3ccnc4)F,1
c1cc(ccc1c2cc(c(c(c2)O)O)C(=O)NCCCCc3cc4cnccc4s3)F,1
c1cc(ccc1c2cc(c(c(c2)O)O)C(=O)NCC/C=C/Cn3ccc4c3ccnc4)F,1
Cc1cc(ccn1)c2nc([nH]n2)CCNC(=O)c3cc(cc(c3O)O)c4ccc(cc4)F,1
c1cc(ccc1c2cc(c(c(c2)O)O)C(=O)NCCCCc3cc4ccncc4s3)F,1
c1cc(ccc1c2cc(c(c(c2)O)O)C(=O)NCCc3[nH]c(nn3)c4ccncc4)F,1
c1cc(cc(c1)CNC(=O)c2cc(cc(c2O)O)c3ccc(cc3)F)CNc4ccc5c(c4)cn[nH]5,1
c1cc(ccc1c2cc(c(c(c2)O)O)C(=O)NCCCCCn3cnc4c3ncnc4N)F,1
c1cc(ccc1c2cc(c(c(c2)O)O)C(=O)NCCCCCn3cnc4c3nc(nc4)N)F,1
c1ccc(cc1)C2=CC(=O)NC(=N2)SCCC(=O)NO,1
Cn1cc(nc1)CNC(=O)c2cc(cc(c2O)O)c3ccc(cc3)F,1
c1cc(ccc1c2cc(c(c(c2)O)O)C(=O)NCCO)F,1
c1cc(ccc1c2cc(c(c(c2)O)O)C(=O)NCCSCC(=O)c3ccc(c(c3)O)O)F,1
c1cc(ccc1c2cc(c(c(c2)O)O)C(=O)NCCOCCn3cnc4c3ncnc4N)F,1
c1cc(ccc1c2cc(c(c(c2)O)O)C(=O)NCCNC(=O)c3cc(ncn3)O)F,1
c1cc(ccc1c2cc(c(c(c2)O)O)C(=O)NCCCCCn3ccc4c3ccnc4)F,1
c1cc(ccc1c2cc(c(c(c2)O)O)C(=O)NCCCCCn3ccnc3)F,1
c1ccc(cc1)Cc2nc([nH]n2)CCNC(=O)c3cc(cc(c3O)O)c4ccc(cc4)F,1
CC#CCOc1ccc(cc1)S(=O)(=O)N[C@H](Cc2c[nH]c3c2cc(cc3)C)C(=O)O,1
CC(C)C1C(=Nc2c(cnn2C1=O)C#N)c3cnn(c3)CCN(C)C,1
CCC[C@@H](CC[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)NC(=O)N(C)Cc2csc(n2)C(C)C)NC(=O)OCc3cncs3,1
C(CCN)C[C@@H](C(=O)O)NS(=O)(=O)N,1
c1ccc(cc1)C(=O)Nc2nc3cc(ccc3o2)S(=O)(=O)N,1
C=CC(=O)OCCC(=O)O,1
c1cc2cnccc2c(c1)OC[C@H]3CCCN3c4ccnc5n4ncn5,1
Cc1ccccc1OC[C@H]2CCCN2c3c4c(nc[nH]4)ncn3,1
c1cc2c(cc1[C@@H](CCN3CCN(CC3)C(=O)OCc4cc(cc(c4)Cl)Cl)O)OC(=O)N2,1
C1=CC=C(C(=S)C=C1)O,1
c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)CO)N,1
c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)CO)N,1
Cc1cncn1c2nccc(n2)CCNCCCc3cccc(c3)F,1
C1=CC(=S)N(C=C1C(F)(F)F)O,1
CC(C)C[C@@H](C(=O)O)NC(=O)CNP(=O)(CNC(=O)OCc1ccccc1)O,1
c1ccc(cc1)NC(=O)C(C(C(C(C(C(C(=O)NO)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,1
c1ccc(cc1)C2=CC(=O)NC(=N2)SCC(=O)O,1
c1cc(ccc1c2cc3c(c(c2)O)N=CNC3=O)F,1
Cn1c2ccc(cc2cn1)[C@@H](c3cccc(c3)CNC(=O)c4cc(cc(c4O)O)c5ccc(cc5)F)O,1
c1cc(ccc1c2c(c(c(c3c2C(=O)NC=N3)O)F)c4ccc(cc4)F)F,1
c1cc(ccc1c2cc(c3c(c2c4ccc(cc4)F)C(=O)NC=N3)O)F,1
Cc1c(sc(n1)C)c2cc3c(c(c2)O)N=CNC3=O,1
c1cc(ccc1c2cc(c3c(c2Cl)C(=O)NC=N3)O)F,1
Cc1cc(sc1c2cc3c(c(c2)O)N=CNC3=O)C(=O)N4CCN(CC4)C,1
c1c(cc(c2c1C(=O)NC=N2)O)Br,1
Cc1c(cccn1)c2cc3c(c(c2)O)N=CNC3=O,1
CNc1c2c(ncn1)n(cn2)[C@H]3[C@@H](C[C@H](O3)[C@@H]4C[C@H]4CNC(=O)c5cc(cc(c5O)O)c6ccc(cc6)F)O,1
C[C@H](C[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)O)NC(=O)c4cc(cc(c4O)O)c5ccc(cc5)F,1
c1cc(ccc1c2cc3c(c(c2)O)N=CN(C3=O)CCCCCn4ccc5c4ccnc5)F,1
c1cc(ccc1c2cc3cncnc3c(c2)O)F,1
CN1C=C(C=C(C1=O)O)c2ccccc2,1
c1cc2cc(cc(c2nc1)O)c3ccc(cc3)F,1
c1cc2c(cc1Cc3nc(on3)[C@H](CC4CCCC4)CC(=O)NO)OCO2,1
c1cc(ccc1c2cc3c(c(c2F)O)N=CNC3=O)F,1
COCc1ccccc1c2cc3c(c(c2)O)NC=NC3=O,1
c1cc(ccc1c2cc3c(c(c2)O)nccn3)F,1
c1c2cc(cnc2c(cc1Br)O)Cl,1
Cc1ccc(c(c1)c2ccccc2)c3c(c4cccnc4[nH]3)CCC(=O)N5CCOC[C@H]5c6[nH]c7ccccc7n6,1
CC1=CC(=S)N(C(=C1)C)O,1
c1ccc2c(c1)CC[C@@H](C(C2)(O)O)[NH3+],1
c1ccc(cc1)c2cccc3c2CC([C@H](CC3)[NH3+])(O)O,1
c1ccc(cc1)Oc2ccc(cc2)S(=O)(=O)C[C@@](C(=O)NO)(C(F)(F)F)N,1
c1cc(ccc1CSc2ccc(s2)S(=O)(=O)N)Cl,1
c1ccc(cc1)[C@@H]2C(=O)NC(=O)O2,1
C(C(=O)C(=O)O)[C@](CC(=O)O)(C(=O)O)O,1
c1ccc(cc1)[C@@H]2C(=O)NC(=O)S2,1
COc1ccc(c(c1)OC)[C@@H]2C(=O)NC(=O)O2,1
COc1ccc(c(c1)OC)C[C@@H]2C(=O)NC(=O)S2,1
COc1ccc(c(c1)OC)C[C@@H]2C(=O)NC(=S)S2,1
c1ccc(cc1)C[C@@H]2C(=O)NC(=S)S2,1
COc1ccc(c(c1)OC)[C@@H]2C(=O)NC(=S)O2,1
CC#CCOc1ccc(cc1)C(=O)N[C@H](C(=O)NO)C(C)(C)N,1
Cc1c(c2c(n1Cc3ccccc3c4ccccc4)cccc2OCC(=O)O)C(=O)C(=O)N,1
